"","SubjectTag","CASEID","S00_H40"
"923",92300,923,38.5712458429266
"924",92400,924,79.6748991935484
"925",92500,925,70.0596438172043
"926",92600,926,84.9210349462366
"927",92700,927,NA
"928",92800,928,43.7707853671016
"929",92900,929,55.8454847787158
"930",93000,930,63.2612773940479
"931",93100,931,69.514359470797
"932",93200,932,33.4761661123902
"933",93300,933,NA
"934",93400,934,67.6474294354839
"935",93500,935,30.3141801075269
"936",93600,936,61.94678946022
"937",93700,937,64.7555443548387
"938",93800,938,31.8176004093118
"939",93900,939,52.3791250959325
"940",94000,940,73.1686827956989
"941",94100,941,70.0067204301075
"942",94200,942,46.0411870043489
"943",94300,943,70.9703254088686
"944",94400,944,77.3215656178051
"945",94500,945,73.6249680225121
"946",94600,946,NA
"947",94700,947,56.6649865591398
"948",94800,948,NA
"949",94900,949,55.6600153491942
"950",95000,950,46.2323588709677
"951",95100,951,45.1969813251471
"952",95200,952,42.8616431451613
"953",95300,953,64.5966572866036
"954",95400,954,54.8477871578409
"955",95500,955,32.9250672043011
"956",95600,956,56.4914300332566
"957",95700,957,NA
"958",95800,958,42.8809584719024
"959",95900,959,72.3521505376344
"960",96000,960,77.9355333844973
"961",96100,961,78.5091047040971
"962",96200,962,63.1930443548387
"963",96300,963,41.1608497723824
"964",96400,964,34.6763878229726
"965",96500,965,36.3340053763441
"966",96600,966,30.5191532258064
"967",96700,967,54.5727807623433
"968",96800,968,48.5482220516756
"969",96900,969,41.637247377846
"970",97000,970,53.5819892473118
"971",97100,971,30.7018649193548
"972",97200,972,28.8369455645161
"973",97300,973,30.8990895295903
"974",97400,974,75.7418777180865
"975",97500,975,NA
"976",97600,976,72.9470452801228
"977",97700,977,51.171875
"978",97800,978,58.9464483670163
"979",97900,979,63.3346124328473
"980",98000,980,36.3592564168159
"981",98100,981,63.1770833333333
"982",98200,982,32.4571501662829
"983",98300,983,NA
"984",98400,984,70.1935703931099
"985",98500,985,70.4131491430033
"986",98600,986,NA
"987",98700,987,NA
"988",98800,988,77.4435064381342
"989",98900,989,NA
"990",99000,990,44.7614247311828
"991",99100,991,NA
"992",99200,992,51.2889059435491
"993",99300,993,NA
"994",99400,994,NA
"995",99500,995,22.2379032258065
"996",99600,996,46.6999232540292
"997",99700,997,34.976976208749
"998",99800,998,25.8694556451613
"999",99900,999,52.5965720133026
"1000",1e+05,1000,58.3717063187516
"1001",100100,1001,58.3543346774194
"1002",100200,1002,63.3409205867476
"1003",100300,1003,72.34586850857
"1004",100400,1004,52.4366845740599
"1005",100500,1005,72.9640999403087
"1006",100600,1006,NA
"1007",100700,1007,63.6995967741935
"1008",100800,1008,NA
"1009",100900,1009,49.3850806451613
"1010",101000,1010,NA
"1011",101100,1011,44.4934765924789
"1012",101200,1012,NA
"1013",101300,1013,34.3245967741936
"1014",101400,1014,85.0806451612903
"1015",101500,1015,81.7664364287542
"1016",101600,1016,NA
"1017",101700,1017,76.5246975806452
"1018",101800,1018,78.1146073164492
"1019",101900,1019,71.725505244308
"1020",102000,1020,63.05321053978
"1021",102100,1021,NA
"1022",102200,1022,62.6517450682853
"1023",102300,1023,82.7065745715017
"1024",102400,1024,88.3820564516129
"1025",102500,1025,14.1004889563311
"1026",102600,1026,NA
"1027",102700,1027,NA
"1028",102800,1028,11.8508569966743
"1029",102900,1029,37.1975806451613
"1030",103000,1030,8.90892811460732
"1031",103100,1031,3.98185483870968
"1032",103200,1032,NA
"1033",103300,1033,7.10539779994884
"1034",103400,1034,42.3521505376344
"1035",103500,1035,19.0658602150538
"1036",103600,1036,63.3662114314618
"1037",103700,1037,34.2930947580645
"1038",103800,1038,66.3660782808902
"1039",103900,1039,70.0436827956989
"1040",104000,1040,34.489247311828
"1041",104100,1041,30.9680565715679
"1042",104200,1042,24.4266633064516
"1043",104300,1043,19.5186491935484
"1044",104400,1044,25.7018209408194
"1045",104500,1045,28.8543532020125
"1046",104600,1046,72.211563059606
"1047",104700,1047,59.8915989159892
"1048",104800,1048,32.364693980779
"1049",104900,1049,80.3553427419355
"1050",105000,1050,76.7971348170888
"1051",105100,1051,82.5604838709677
"1052",105200,1052,93.6869959677419
"1053",105300,1053,81.8495778971604
"1054",105400,1054,33.4996162701458
"1055",105500,1055,80.0403225806452
"1056",105600,1056,25.324038543532
"1057",105700,1057,20.0532958130809
"1058",105800,1058,47.5806451612903
"1059",105900,1059,30.9000596913106
"1060",106000,1060,44.7799059139785
"1061",106100,1061,42.421875
"1062",106200,1062,65.4863911290323
"1063",106300,1063,45.8493220772576
"1064",106400,1064,54.3733198924731
"1065",106500,1065,52.2878826639379
"1066",106600,1066,NA
"1067",106700,1067,4.16666666666667
"1068",106800,1068,33.4106182795699
"1069",106900,1069,32.663810483871
"1070",107000,1070,39.9147266990705
"1071",107100,1071,55.695564516129
"1072",107200,1072,85.2864583333333
"1073",107300,1073,32.9124663978495
"1074",107400,1074,62.5504032258064
"1075",107500,1075,NA
"1076",107600,1076,60.6101304681504
"1077",107700,1077,47.6478494623656
"1078",107800,1078,75.0907258064516
"1079",107900,1079,48.6761320030698
"1080",108000,1080,32.1446572580645
"1081",108100,1081,48.1980846774194
"1082",108200,1082,79.5855717574827
"1083",108300,1083,NA
"1084",108400,1084,NA
"1085",108500,1085,28.8117165515477
"1086",108600,1086,76.9507437210437
"1087",108700,1087,70.0754668713226
"1088",108800,1088,87.2479838709677
"1089",108900,1089,10.9762266059686
"1090",109000,1090,3.20060483870968
"1091",109100,1091,30.0746141383133
"1092",109200,1092,23.8155241935484
"1093",109300,1093,80.0140700946534
"1094",109400,1094,46.0420397373582
"1095",109500,1095,NA
"1096",109600,1096,50.4276456041613
"1097",109700,1097,68.1485215053764
"1098",109800,1098,93.1419166057059
"1099",109900,1099,72.1186155913979
"1100",110000,1100,NA
"1101",110100,1101,90.5943549074785
"1102",110200,1102,85.5420671050413
"1103",110300,1103,82.052251344086
"1104",110400,1104,72.5159610215054
"1105",110500,1105,80.5065524193548
"1106",110600,1106,55.3914044512663
"1107",110700,1107,63.9805576873881
"1108",110800,1108,40.6132392473118
"1109",110900,1109,81.1709661102681
"1110",111000,1110,63.4041476985331
"1111",111100,1111,57.4257825104873
"1112",111200,1112,32.4315681760041
"1113",111300,1113,62.102839600921
"1114",111400,1114,46.2458429265797
"1115",111500,1115,NA
"1116",111600,1116,71.4952673317984
"1117",111700,1117,50.9610520991401
"1118",111800,1118,35.9363008442057
"1119",111900,1119,NA
"1120",112000,1120,80.4603494623656
"1121",112100,1121,13.4418434528164
"1122",112200,1122,76.4261959580455
"1123",112300,1123,66.3650873655914
"1124",112400,1124,NA
"1125",112500,1125,61.2688667178306
"1126",112600,1126,NA
"1127",112700,1127,75.5292338709677
"1128",112800,1128,NA
"1129",112900,1129,44.6392939370683
"1130",113000,1130,69.4976478494624
"1131",113100,1131,43.7477615758506
"1132",113200,1132,30.6651492159838
"1133",113300,1133,NA
"1134",113400,1134,25.7418777180865
"1135",113500,1135,NA
"1136",113600,1136,95.4591967255053
"1137",113700,1137,NA
"1138",113800,1138,89.366419374094
"1139",113900,1139,67.1527244819647
"1140",114000,1140,73.2157258064516
"1141",114100,1141,46.9224865694551
"1142",114200,1142,88.9229982092607
"1143",114300,1143,83.1720430107527
"1144",114400,1144,45.6086189516129
"1145",114500,1145,NA
"1146",114600,1146,NA
"1147",114700,1147,61.7613200306984
"1148",114800,1148,40.4343077956989
"1149",114900,1149,NA
"1150",115000,1150,64.8059475806452
"1151",115100,1151,43.0199932795699
"1152",115200,1152,19.439738625363
"1153",115300,1153,7.59785111281658
"1154",115400,1154,86.326426195958
"1155",115500,1155,80.2167338709677
"1156",115600,1156,28.7251641511043
"1157",115700,1157,61.3456126886672
"1158",115800,1158,51.8738807879253
"1159",115900,1159,54.4795866935484
"1160",116000,1160,65.2154737903226
"1161",116100,1161,57.0942540322581
"1162",116200,1162,NA
"1163",116300,1163,50.966146499531
"1164",116400,1164,1.83550780250703
"1165",116500,1165,53.0712365591398
"1166",116600,1166,49.3258568548387
"1167",116700,1167,NA
"1168",116800,1168,NA
"1169",116900,1169,68.2058497484438
"1170",117000,1170,57.898439498593
"1171",117100,1171,62.5882056451613
"1172",117200,1172,67.557123655914
"1173",117300,1173,NA
"1174",117400,1174,83.1720430107527
"1175",117500,1175,90.1629704301075
"1176",117600,1176,76.4112903225807
"1177",117700,1177,72.1284215911998
"1178",117800,1178,80.1783004552352
"1179",117900,1179,35.1944231261192
"1180",118000,1180,64.6734032574401
"1181",118100,1181,80.3359768056621
"1182",118200,1182,77.052773562637
"1183",118300,1183,NA
"1184",118400,1184,85.5090725806452
"1185",118500,1185,92.9771505376344
"1186",118600,1186,81.1995967741936
"1187",118700,1187,81.989247311828
"1188",118800,1188,68.8290338897319
"1189",118900,1189,79.0696682868594
"1190",119000,1190,38.8499663978495
"1191",119100,1191,87.6566896904579
"1192",119200,1192,45.9281740010116
"1193",119300,1193,27.2320286518291
"1194",119400,1194,37.4848790322581
"1195",119500,1195,61.8447580645161
"1196",119600,1196,NA
"1197",119700,1197,81.7288306451613
"1198",119800,1198,54.855842185129
"1199",119900,1199,43.0796370967742
"1200",120000,1200,57.4544764795144
"1201",120100,1201,60.6413810483871
"1202",120200,1202,57.4661181026137
"1203",120300,1203,63.1854838709677
"1204",120400,1204,9.36239919354839
"1205",120500,1205,12.6630851880276
"1206",120600,1206,4.14428242517268
"1207",120700,1207,34.7970495437878
"1208",120800,1208,88.7348790322581
"1209",120900,1209,58.3551747311828
"1210",121000,1210,2.32156561780506
"1211",121100,1211,6.19084164748017
"1212",121200,1212,45.3133400537634
"1213",121300,1213,9.39390120967742
"1214",121400,1214,NA
"1215",121500,1215,23.3371269600405
"1216",121600,1216,61.7869020209772
"1217",121700,1217,NA
"1218",121800,1218,54.5333839150228
"1219",121900,1219,NA
"1220",122000,1220,29.2146328984395
"1221",122100,1221,31.1206317204301
"1222",122200,1222,39.2767137096774
"1223",122300,1223,30.2671370967742
"1224",122400,1224,60.0720559392854
"1225",122500,1225,33.8079637096774
"1226",122600,1226,6.04208669354839
"1227",122700,1227,40.2724481964697
"1228",122800,1228,33.4996162701458
"1229",122900,1229,44.3863407258064
"1230",123000,1230,60.6932719365567
"1231",123100,1231,86.5310821181888
"1232",123200,1232,63.3610551075269
"1233",123300,1233,65.3797043010753
"1234",123400,1234,80.1867485290356
"1235",123500,1235,27.788315629742
"1236",123600,1236,30.9478127398312
"1237",123700,1237,36.5877016129032
"1238",123800,1238,61.7405913978495
"1239",123900,1239,57.0734203121003
"1240",124000,1240,66.9858870967742
"1241",124100,1241,18.5341519570223
"1242",124200,1242,27.8477822580645
"1243",124300,1243,24.0023023791251
"1244",124400,1244,65.4147698533131
"1245",124500,1245,NA
"1246",124600,1246,24.4372787051087
"1247",124700,1247,18.8669701568032
"1248",124800,1248,NA
"1249",124900,1249,59.5682123655914
"1250",125000,1250,40.9895833333333
"1251",125100,1251,31.1013046815042
"1252",125200,1252,80.6896841397849
"1253",125300,1253,49.1941673062164
"1254",125400,1254,NA
"1255",125500,1255,85.5269889997442
"1256",125600,1256,75.5670362903226
"1257",125700,1257,26.7137096774194
"1258",125800,1258,80.2545362903226
"1259",125900,1259,41.1491935483871
"1260",126000,1260,20.7862903225806
"1261",126100,1261,60.3295813080924
"1262",126200,1262,91.7002688172043
"1263",126300,1263,39.5817344589409
"1264",126400,1264,NA
"1265",126500,1265,53.0661962365591
"1266",126600,1266,69.9546370967742
"1267",126700,1267,30.2940464666021
"1268",126800,1268,83.4441886245417
"1269",126900,1269,75.9954637096774
"1270",127000,1270,93.981836786902
"1271",127100,1271,NA
"1272",127200,1272,62.1471774193548
"1273",127300,1273,43.6680947580645
"1274",127400,1274,57.4689180107527
"1275",127500,1275,32.740263024785
"1276",127600,1276,57.7385520593502
"1277",127700,1277,NA
"1278",127800,1278,56.0357862903226
"1279",127900,1279,62.1215997271254
"1280",128000,1280,24.667434126375
"1281",128100,1281,68.3870555129189
"1282",128200,1282,64.8311491935484
"1283",128300,1283,63.6844758064516
"1284",128400,1284,48.8360194423126
"1285",128500,1285,2.14972180070814
"1286",128600,1286,56.1652596572013
"1287",128700,1287,63.7096774193548
"1288",128800,1288,65.2721774193548
"1289",128900,1289,NA
"1290",129000,1290,49.5934139784946
"1291",129100,1291,30.3466359682783
"1292",129200,1292,39.1755184623166
"1293",129300,1293,81.1418094994457
"1294",129400,1294,65.0997697620875
"1295",129500,1295,4.16346891788181
"1296",129600,1296,17.6285282258064
"1297",129700,1297,6.91154233870968
"1298",129800,1298,NA
"1299",129900,1299,NA
"1300",130000,1300,NA
"1301",130100,1301,36.7259316108127
"1302",130200,1302,3.06829637096774
"1303",130300,1303,56.0501407009465
"1304",130400,1304,NA
"1305",130500,1305,89.3749467041869
"1306",130600,1306,40.5665149215984
"1307",130700,1307,17.6427879961278
"1308",130800,1308,61.7996930161166
"1309",130900,1309,NA
"1310",131000,1310,69.4487081094909
"1311",131100,1311,75.2438816406583
"1312",131200,1312,55.383064516129
"1313",131300,1313,61.8124840112561
"1314",131400,1314,52.4322362052275
"1315",131500,1315,79.7582501918649
"1316",131600,1316,17.3891129032258
"1317",131700,1317,NA
"1318",131800,1318,28.2501680107527
"1319",131900,1319,45.4666160849772
"1320",132000,1320,62.2715053763441
"1321",132100,1321,46.7355510752688
"1322",132200,1322,58.1926323867997
"1323",132300,1323,92.2757056451613
"1324",132400,1324,64.2893272635306
"1325",132500,1325,88.6760752688172
"1326",132600,1326,80.0907258064516
"1327",132700,1327,46.906502016129
"1328",132800,1328,62.6386088709677
"1329",132900,1329,19.5245321193728
"1330",133000,1330,9.79790227679713
"1331",133100,1331,NA
"1332",133200,1332,NA
"1333",133300,1333,59.8034274193548
"1334",133400,1334,26.8320968704699
"1335",133500,1335,61.8252750063955
"1336",133600,1336,NA
"1337",133700,1337,29.6261760752688
"1338",133800,1338,32.1732190860215
"1339",133900,1339,64.127541142304
"1340",134000,1340,60.4702822546261
"1341",134100,1341,33.0361558795941
"1342",134200,1342,7.40675403225807
"1343",134300,1343,NA
"1344",134400,1344,74.1536624882749
"1345",134500,1345,55.6938844086022
"1346",134600,1346,NA
"1347",134700,1347,81.4516129032258
"1348",134800,1348,NA
"1349",134900,1349,75.617439516129
"1350",135000,1350,47.1563407550823
"1351",135100,1351,20.7150166282937
"1352",135200,1352,41.637247377846
"1353",135300,1353,37.3177283192632
"1354",135400,1354,69.0330007674597
"1355",135500,1355,83.5853494623656
"1356",135600,1356,77.5227617602428
"1357",135700,1357,61.8998891447088
"1358",135800,1358,75.8635752688172
"1359",135900,1359,92.2127016129032
"1360",136000,1360,55.0933742645178
"1361",136100,1361,49.3510584677419
"1362",136200,1362,74.9360450243029
"1363",136300,1363,88.9229982092607
"1364",136400,1364,NA
"1365",136500,1365,NA
"1366",136600,1366,62.5168010752688
"1367",136700,1367,85.6728830645161
"1368",136800,1368,55.0529233870968
"1369",136900,1369,61.8380660015349
"1370",137000,1370,64.8563508064516
"1371",137100,1371,58.2190860215054
"1372",137200,1372,88.5206653225807
"1373",137300,1373,NA
"1374",137400,1374,77.7308774622666
"1375",137500,1375,55.2049731182796
"1376",137600,1376,60.667002688172
"1377",137700,1377,82.587253414264
"1378",137800,1378,60.4964717741936
"1379",137900,1379,64.5625479662318
"1380",138000,1380,NA
"1381",138100,1381,18.5987903225806
"1382",138200,1382,45.6577620967742
"1383",138300,1383,49.1557459677419
"1384",138400,1384,25.8825786646201
"1385",138500,1385,43.0317540322581
"1386",138600,1386,61.8508569966743
"1387",138700,1387,18.783576362241
"1388",138800,1388,NA
"1389",138900,1389,82.2769657258064
"1390",139000,1390,47.8137600806452
"1391",139100,1391,4.76940524193548
"1392",139200,1392,14.0070564516129
"1393",139300,1393,59.6346039055172
"1394",139400,1394,73.4038978494624
"1395",139500,1395,79.623944742901
"1396",139600,1396,NA
"1397",139700,1397,42.5266479065405
"1398",139800,1398,47.058071117933
"1399",139900,1399,68.7373991935484
"1400",140000,1400,6.13659274193548
"1401",140100,1401,35.0747647849462
"1402",140200,1402,78.1785622921463
"1403",140300,1403,46.4906754032258
"1404",140400,1404,81.2215477996965
"1405",140500,1405,47.4354054745459
"1406",140600,1406,37.4636979670861
"1407",140700,1407,NA
"1408",140800,1408,64.8631363520082
"1409",140900,1409,46.0923509849066
"1410",141000,1410,46.6999232540292
"1411",141100,1411,38.898689516129
"1412",141200,1412,17.9309475806452
"1413",141300,1413,26.5574596774194
"1414",141400,1414,32.0698924731183
"1415",141500,1415,17.219002016129
"1416",141600,1416,53.9440524193548
"1417",141700,1417,24.6849798387097
"1418",141800,1418,41.0910718853927
"1419",141900,1419,22.3074955231517
"1420",142000,1420,17.1788062721295
"1421",142100,1421,NA
"1422",142200,1422,NA
"1423",142300,1423,57.7284946236559
"1424",142400,1424,NA
"1425",142500,1425,32.7321565617805
"1426",142600,1426,62.6764112903226
"1427",142700,1427,67.3829623944743
"1428",142800,1428,NA
"1429",142900,1429,68.6953965053764
"1430",143000,1430,70.0050581689429
"1431",143100,1431,NA
"1432",143200,1432,65.0166282936813
"1433",143300,1433,84.5228958812996
"1434",143400,1434,26.1844758064516
"1435",143500,1435,20.1461693548387
"1436",143600,1436,51.0269657258064
"1437",143700,1437,NA
"1438",143800,1438,25.8825786646201
"1439",143900,1439,36.6683467741936
"1440",144000,1440,37.4873545776429
